,hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,Attrition
2338,5.845593485051111,22,2,3,4.0,4.0,3.0,33,2,1,7,3,3,1,1,5,7,0,109990,1.0,8,3,6.0,3,6,0,0
2339,7.347062695225277,14,2,3,1.0,4.0,2.0,35,2,1,5,4,3,1,1,3,3,1,16750,1.0,8,0,3.0,6,3,0,0
2340,9.602454261490278,8,1,3,4.0,3.0,3.0,48,1,2,10,2,2,1,1,1,0,1,63470,2.0,8,1,19.0,3,9,7,1
2341,5.611991298527222,16,3,3,3.0,3.0,2.0,30,2,2,29,3,2,1,1,1,7,0,25460,1.0,8,1,10.0,2,10,8,0
2342,7.489895136099722,7,2,3,4.0,1.0,4.0,46,2,2,4,3,3,1,1,1,6,2,26190,6.0,8,1,10.0,3,7,5,0
2343,6.9260832217758335,6,2,4,1.0,1.0,1.0,33,2,1,9,1,3,1,1,1,0,1,76420,2.0,8,1,8.0,2,2,2,0
2344,9.130344712181945,7,3,3,2.0,3.0,3.0,29,2,2,3,3,2,1,1,3,2,0,59160,6.0,8,0,5.0,2,3,0,1
2345,6.614176706827222,18,4,3,3.0,3.0,2.0,31,1,2,10,3,5,1,0,1,5,1,53040,1.0,8,0,2.0,3,2,2,1
2346,9.456818384649443,12,2,3,4.0,4.0,3.0,34,2,1,1,2,3,1,0,2,0,1,176650,0.0,8,0,6.0,5,5,1,0
2347,6.526227130745,6,3,3,4.0,3.0,3.0,23,2,1,7,2,1,1,0,3,3,1,105520,2.0,8,0,4.0,2,2,2,0
2348,6.461839580544167,8,3,3,1.0,4.0,3.0,31,2,1,16,3,3,1,1,2,1,0,27820,1.0,8,1,13.0,5,13,9,0
2349,9.272661758143611,18,3,3,3.0,4.0,1.0,30,2,1,21,1,3,1,1,2,2,1,104350,0.0,8,0,12.0,5,11,4,0
2350,5.889775769745556,13,3,3,3.0,4.0,3.0,59,2,1,5,3,1,1,0,3,3,1,198330,3.0,8,0,7.0,2,1,0,0
2351,6.223607764390834,18,3,3,3.0,3.0,2.0,28,0,1,21,1,3,1,1,3,6,2,79780,1.0,8,2,5.0,2,5,1,0
2352,7.413676929941944,19,2,3,4.0,3.0,2.0,34,1,2,9,1,5,1,1,2,7,2,26570,2.0,8,1,5.0,3,3,0,0
2353,6.930098170459445,9,4,3,1.0,4.0,3.0,51,1,1,6,3,1,1,0,1,3,2,15690,2.0,8,0,18.0,2,4,0,1
2354,7.04458723784,16,3,3,1.0,3.0,3.0,40,2,1,22,1,1,1,1,1,2,1,56660,1.0,8,1,18.0,2,18,14,0
2355,6.298145917001111,21,2,3,3.0,3.0,3.0,42,2,2,11,1,5,1,1,2,1,2,59400,7.0,8,0,10.0,2,5,0,0
2356,9.662807898259445,11,2,3,1.0,2.0,3.0,26,2,1,4,3,3,1,1,3,6,0,68540,2.0,8,0,5.0,5,3,0,1
2357,6.015408299866111,12,2,4,4.0,3.0,2.0,29,0,2,22,4,2,1,1,2,1,1,57360,1.0,8,0,4.0,1,4,0,0
2358,7.136758143685833,18,2,4,2.0,1.0,4.0,42,2,1,1,2,1,1,1,4,2,2,30340,7.0,8,1,9.0,3,6,1,0
2359,9.917958500669169,14,3,3,2.0,3.0,2.0,41,2,1,26,3,3,1,0,3,7,1,54850,2.0,8,2,7.0,2,4,0,0
2360,10.233356760374722,4,2,3,3.0,4.0,4.0,40,2,1,23,3,3,1,0,1,2,1,45020,8.0,8,2,15.0,0,7,3,0
2361,6.949188978134722,12,3,3,1.0,2.0,,31,2,1,1,3,3,1,1,1,2,2,168560,3.0,8,1,9.0,3,3,1,0
2362,6.841839580544167,8,3,3,,4.0,3.0,36,2,1,28,1,1,1,1,1,2,1,33770,0.0,8,2,16.0,2,15,10,0
2363,6.499181169120833,4,2,3,3.0,2.0,4.0,29,2,1,19,4,1,1,1,3,6,1,17900,5.0,8,1,6.0,4,2,1,1
2364,5.535181838464722,19,2,3,2.0,3.0,,35,2,1,22,3,3,1,0,1,8,1,29660,9.0,8,0,15.0,2,11,6,0
2365,10.907254573850834,2,4,3,4.0,3.0,3.0,41,2,1,24,4,1,1,0,4,3,2,137260,3.0,8,0,21.0,6,2,0,0
2366,6.8872902721997225,17,3,3,2.0,4.0,2.0,33,1,2,4,2,1,1,1,4,6,2,47880,3.0,8,1,9.0,0,7,0,0
2367,9.95758478357861,4,3,4,2.0,2.0,2.0,41,2,1,18,4,1,1,1,5,2,2,53470,1.0,8,1,4.0,1,4,0,1
2368,5.810454038375555,19,3,3,3.0,1.0,,41,2,1,5,3,3,1,1,1,8,0,121690,1.0,8,0,5.0,2,5,0,0
2369,8.938624497991944,12,3,3,2.0,1.0,2.0,44,2,1,1,1,3,1,0,3,6,0,15630,5.0,8,2,9.0,3,4,1,0
2370,5.899261490405833,15,1,3,3.0,4.0,2.0,36,2,0,1,4,1,1,0,3,6,2,41070,3.0,8,1,17.0,2,13,6,0
2371,5.900359214636112,21,2,3,4.0,3.0,3.0,50,0,0,2,2,1,1,1,1,2,1,36880,0.0,8,0,19.0,3,18,0,0
2372,6.594933065595556,17,3,3,2.0,1.0,3.0,44,2,2,1,2,3,1,1,4,3,1,187110,2.0,8,1,10.0,0,2,2,0
2373,8.452941767068056,10,3,4,4.0,3.0,4.0,29,1,1,8,4,1,1,0,1,7,2,23770,8.0,8,1,10.0,2,3,0,0
2374,6.058787371708889,18,3,3,2.0,3.0,3.0,24,2,1,2,1,1,1,1,2,2,1,34070,0.0,8,1,6.0,4,5,1,0
2375,8.653307675145,17,3,4,4.0,4.0,3.0,43,2,2,1,3,2,1,0,2,4,1,29320,5.0,8,0,22.0,3,17,1,0
2376,6.236465863453611,12,3,3,4.0,3.0,3.0,24,2,2,28,3,1,1,0,1,0,0,118490,1.0,8,1,5.0,3,4,3,0
2377,6.564164435519722,12,3,3,4.0,2.0,2.0,28,2,0,1,3,0,1,0,4,2,0,67810,0.0,8,1,10.0,2,9,1,0
2378,6.852812360553056,15,4,3,4.0,4.0,1.0,38,2,0,25,1,0,1,0,1,4,1,78470,3.0,8,1,9.0,3,7,1,0
2379,6.512884872824444,11,3,3,3.0,2.0,3.0,24,0,2,1,5,2,1,0,1,4,0,81890,1.0,8,1,1.0,3,1,0,0
2380,9.613278670236388,17,3,3,1.0,4.0,3.0,31,1,1,2,1,4,1,1,3,7,1,70940,1.0,8,1,10.0,2,10,0,1
2381,10.187155287817776,12,2,3,2.0,2.0,3.0,36,2,1,8,3,1,1,1,2,6,0,59150,2.0,8,1,13.0,3,3,0,0
2382,10.275053547523331,14,3,3,3.0,4.0,1.0,57,2,1,3,3,1,1,1,2,4,0,20130,3.0,8,1,12.0,5,5,1,0
2383,5.997884872824445,5,3,3,1.0,2.0,3.0,34,2,2,24,3,2,1,1,4,6,2,27420,0.0,8,1,13.0,2,12,2,0
2384,8.247077197679445,7,3,3,4.0,1.0,3.0,42,2,1,5,4,3,1,0,1,6,2,60290,3.0,8,1,10.0,5,3,0,0
2385,8.519532574743334,17,3,3,4.0,3.0,2.0,52,1,1,2,1,1,1,1,2,7,1,117130,2.0,8,0,24.0,2,5,0,0
2386,6.7746240517625,15,2,3,2.0,3.0,3.0,50,1,2,4,2,1,1,0,2,2,0,167990,7.0,8,1,12.0,2,6,0,1
2387,7.858526327532222,16,3,4,2.0,3.0,2.0,31,2,1,2,4,5,1,0,3,7,1,21410,4.0,8,0,12.0,2,7,7,1
2388,5.569178937973889,18,3,3,1.0,2.0,3.0,36,2,1,1,3,1,1,0,2,0,2,10510,2.0,8,0,15.0,2,4,1,0
2389,7.272782240071389,13,3,3,4.0,2.0,3.0,34,2,1,10,3,3,1,1,3,2,0,41480,1.0,8,0,11.0,3,11,7,0
2390,7.390114904060556,14,3,3,4.0,2.0,3.0,38,1,2,29,2,3,1,0,1,7,2,39170,1.0,8,3,4.0,2,4,3,0
2391,5.924545961624166,22,3,3,1.0,2.0,3.0,27,1,2,8,1,1,1,1,4,2,1,102310,1.0,8,1,1.0,2,1,0,1
2392,7.9432954038375,10,3,3,1.0,2.0,3.0,37,0,1,1,5,3,1,0,2,6,2,62610,1.0,8,0,10.0,1,10,0,0
2393,6.037872601516945,11,3,3,2.0,4.0,3.0,29,1,2,15,4,3,1,0,1,7,1,49680,1.0,8,3,11.0,4,11,4,0
2394,8.462916108879723,9,3,4,2.0,4.0,2.0,44,2,1,10,3,5,1,1,3,3,0,25190,0.0,8,2,23.0,2,22,1,0
2395,5.839407630521944,16,3,3,3.0,3.0,3.0,35,0,1,29,3,3,1,0,2,7,1,78230,1.0,8,1,15.0,3,14,2,0
2396,7.423177153056667,6,4,3,4.0,1.0,3.0,34,1,2,2,1,2,1,0,5,3,0,26860,5.0,8,0,10.0,3,4,1,0
2397,7.074697679607223,11,3,3,2.0,3.0,3.0,36,2,0,1,3,0,1,1,1,6,2,23770,6.0,8,2,15.0,3,1,0,0
2398,7.505383757251111,7,2,4,3.0,1.0,3.0,39,2,1,18,2,1,1,1,2,2,2,28360,0.0,8,0,6.0,3,5,0,1
2399,10.363639000446112,6,2,3,2.0,3.0,3.0,33,2,1,9,3,3,1,0,2,4,1,28990,1.0,8,0,15.0,3,15,5,0
2400,5.561284024988611,19,3,3,3.0,2.0,3.0,34,2,2,4,3,2,1,0,2,8,0,50630,6.0,8,1,12.0,2,1,0,0
2401,5.487791164658611,22,3,3,3.0,2.0,3.0,34,2,2,4,3,2,1,0,2,8,0,50630,6.0,8,1,12.0,2,1,0,0
2402,6.018154841588333,8,2,3,2.0,1.0,2.0,29,2,2,9,3,1,1,1,1,2,2,111030,1.0,8,0,10.0,5,10,0,0
2403,6.960893574296945,5,4,3,4.0,3.0,2.0,58,2,1,8,4,1,1,1,2,7,2,29720,0.0,8,0,38.0,2,37,1,0
2404,6.830069165550833,13,3,3,2.0,4.0,3.0,36,2,1,2,3,1,1,1,2,8,1,43200,,8,0,5.0,2,1,0,0
2405,9.588636769299166,20,3,3,4.0,3.0,3.0,38,2,1,7,4,1,1,0,2,5,2,50420,3.0,8,1,19.0,4,3,2,0
2406,6.684124274877222,18,4,3,2.0,4.0,3.0,42,2,2,21,2,1,1,0,1,0,2,22010,4.0,8,1,16.0,3,1,0,0
2407,9.75745872378389,5,3,4,3.0,3.0,3.0,42,1,1,10,1,1,1,0,1,7,0,50100,6.0,8,3,7.0,3,2,2,1
2408,6.450489736724444,6,2,3,1.0,3.0,3.0,31,1,1,22,2,3,1,0,2,7,1,56890,3.0,8,2,12.0,2,1,0,1
2409,7.034126506023889,13,3,3,3.0,1.0,4.0,42,2,1,7,3,5,1,0,2,7,1,182650,9.0,8,1,18.0,4,13,5,0
2410,6.135947121820555,17,3,3,2.0,1.0,3.0,39,2,1,6,2,1,1,1,3,6,1,106090,2.0,8,1,10.0,2,7,7,0
2411,6.272572512271111,19,3,3,2.0,2.0,1.0,45,2,2,1,4,5,1,1,1,6,0,25800,8.0,8,3,20.0,3,17,0,0
2412,5.719487951807222,14,3,3,3.0,4.0,3.0,39,1,1,19,4,3,1,0,1,6,1,20620,1.0,8,0,21.0,4,21,13,0
2413,7.283348951360833,7,3,4,3.0,2.0,3.0,33,2,2,9,1,4,1,0,3,7,1,32950,6.0,8,2,7.0,2,3,1,0
2414,6.632546854082777,19,2,3,4.0,4.0,3.0,35,2,1,1,4,4,1,0,2,5,1,81200,0.0,8,0,10.0,2,9,0,0
2415,7.6582463186075,10,3,3,4.0,1.0,3.0,55,2,0,7,3,0,1,1,4,2,1,74280,5.0,8,0,24.0,2,5,1,1
2416,7.066973449352778,14,3,3,4.0,2.0,2.0,27,2,2,15,3,2,1,1,1,6,2,39860,1.0,8,2,7.0,3,7,0,0
2417,7.507265729585,6,3,3,4.0,4.0,4.0,29,1,1,6,2,3,1,1,1,1,1,41150,1.0,8,0,11.0,1,11,3,0
2418,7.688128067826667,3,2,3,2.0,3.0,3.0,42,1,1,2,4,3,1,0,1,6,1,29770,4.0,8,3,8.0,3,2,2,0
2419,8.72000780901361,5,3,3,3.0,4.0,3.0,34,1,1,9,4,1,1,0,2,4,1,26250,1.0,8,3,16.0,4,15,6,0
2420,7.885896921017222,7,3,3,4.0,3.0,3.0,55,2,1,7,3,3,1,1,3,6,0,22720,2.0,8,1,21.0,2,5,0,0
2421,7.181759259259167,20,3,3,1.0,2.0,1.0,29,1,1,28,3,3,1,0,5,6,2,44340,5.0,8,3,7.0,1,5,0,1
2422,7.874956492636945,19,2,3,4.0,1.0,3.0,30,2,1,10,4,1,1,0,2,6,2,55620,5.0,8,0,8.0,3,5,0,1
2423,5.456191432396111,21,3,3,1.0,3.0,2.0,36,2,1,2,2,5,1,1,3,7,1,199730,6.0,8,0,10.0,2,3,0,0
2424,6.892224453368889,20,3,3,1.0,1.0,3.0,31,1,2,8,4,4,1,0,3,4,1,25520,2.0,8,0,9.0,2,3,2,0
2425,5.5270716198125,19,2,3,2.0,3.0,4.0,28,0,2,9,4,3,1,1,2,2,1,23670,1.0,8,0,5.0,2,5,0,0
2426,8.848461624274723,5,3,3,3.0,1.0,2.0,46,1,1,12,1,3,1,1,1,2,1,20740,2.0,8,1,21.0,3,10,9,0
2427,7.202641677822222,21,3,3,4.0,2.0,3.0,24,2,2,7,4,1,1,0,1,2,2,25760,8.0,8,3,6.0,3,4,1,0
2428,6.295962739848056,15,3,3,1.0,3.0,2.0,20,2,1,6,3,3,1,1,5,5,2,83920,1.0,8,0,2.0,5,2,1,0
2429,7.441870816599722,9,4,4,1.0,1.0,2.0,29,2,1,2,4,4,1,1,2,2,1,20960,0.0,8,0,6.0,2,5,0,0
2430,6.399077420794167,8,3,3,3.0,4.0,3.0,31,1,1,7,3,1,1,1,1,7,1,52580,0.0,8,3,3.0,5,2,2,0
2431,6.039698795180556,11,4,3,3.0,3.0,3.0,39,2,2,26,4,1,1,1,2,5,0,81610,7.0,8,1,7.0,2,3,1,0
2432,7.904780232039166,14,3,3,4.0,2.0,3.0,29,2,1,3,4,1,1,1,3,7,0,39780,1.0,8,0,7.0,0,7,1,0
2433,5.991240517625833,8,3,3,2.0,1.0,3.0,44,2,1,18,4,1,1,0,2,7,1,21190,9.0,8,0,24.0,3,20,3,1
2434,6.760957161981112,8,3,3,3.0,3.0,4.0,33,2,1,3,4,1,1,1,4,4,1,59020,0.0,8,1,14.0,2,13,3,0
2435,6.019969879518055,12,2,3,3.0,3.0,2.0,45,0,2,2,3,1,1,0,2,4,1,83960,3.0,8,2,25.0,3,23,14,0
2436,10.242695225345557,4,4,3,,4.0,3.0,31,2,2,2,5,1,1,1,2,8,1,27280,8.0,8,0,7.0,3,4,0,0
2437,6.234501338688055,21,3,3,1.0,1.0,3.0,40,2,1,3,3,4,1,1,1,7,0,68330,2.0,8,0,22.0,3,19,11,0
2438,6.3046954484602775,14,4,3,1.0,3.0,2.0,30,2,2,13,3,2,1,0,2,2,2,57700,1.0,8,1,5.0,2,5,0,0
2439,6.816080990629167,7,3,3,2.0,2.0,1.0,32,1,1,17,4,4,1,1,4,7,1,193280,1.0,8,3,5.0,2,5,0,0
2440,6.752537929495555,22,4,4,4.0,2.0,3.0,50,2,2,9,3,1,1,1,2,6,1,23220,7.0,8,1,4.0,0,2,2,0
2441,7.651898705934722,7,4,3,3.0,3.0,3.0,26,2,1,17,4,1,1,1,2,7,1,48770,1.0,8,1,8.0,5,8,5,0
2442,5.977699687639444,15,4,3,3.0,2.0,3.0,40,1,1,10,4,3,1,1,2,4,1,65670,1.0,8,1,8.0,3,8,3,0
2443,7.4036345381525,16,4,3,3.0,2.0,3.0,35,2,2,16,2,5,1,1,3,3,2,25440,0.0,8,1,17.0,3,16,0,0
2444,9.308866577420556,8,3,3,4.0,1.0,3.0,50,2,1,17,3,3,1,1,1,6,0,173280,4.0,8,2,20.0,1,3,2,1
2445,5.876035252119444,10,2,3,3.0,4.0,3.0,26,2,2,8,3,2,1,0,1,0,2,30330,1.0,8,0,5.0,2,5,1,0
2446,10.723779562695,4,3,3,4.0,3.0,1.0,38,2,2,10,3,3,1,1,4,2,1,181720,6.0,8,2,6.0,5,1,0,0
2447,5.787740963855278,20,2,3,1.0,3.0,3.0,35,2,1,16,4,3,1,1,2,1,2,95260,1.0,8,0,5.0,2,5,0,0
2448,7.320381526104167,18,3,3,4.0,1.0,3.0,56,2,1,4,3,5,1,0,2,7,1,198470,4.0,8,0,6.0,6,0,0,0
2449,6.920330209727778,11,3,3,2.0,1.0,3.0,40,2,1,1,4,1,1,1,2,3,0,199430,2.0,8,1,15.0,3,7,7,0
2450,6.679244756804723,12,3,4,1.0,4.0,3.0,33,2,2,5,4,2,1,1,2,5,0,66520,7.0,8,0,8.0,5,4,1,1
2451,10.338162650602222,11,3,3,3.0,2.0,2.0,46,2,1,8,3,1,1,0,4,5,1,40710,3.0,8,0,28.0,5,7,7,0
2452,7.812166443551944,15,3,3,4.0,4.0,1.0,31,2,1,1,4,1,1,1,4,5,1,190680,0.0,8,0,10.0,1,9,8,0
2453,6.4694667559125,5,2,3,2.0,1.0,3.0,38,2,2,2,4,1,1,0,1,6,0,107250,3.0,8,0,11.0,5,7,1,0
2454,8.008150379294722,12,3,3,3.0,3.0,2.0,53,2,1,11,4,1,1,0,2,6,1,21480,3.0,8,0,21.0,2,5,1,0
2455,7.007630522088333,20,3,3,3.0,4.0,3.0,29,1,1,29,1,1,1,1,1,8,1,192020,1.0,8,0,3.0,5,3,0,0
2456,5.975911423471389,9,3,4,4.0,4.0,2.0,46,2,2,9,1,3,1,0,1,7,0,141180,2.0,8,0,12.0,3,6,1,0
2457,6.615657072735278,13,3,3,3.0,3.0,3.0,29,2,2,10,2,1,1,0,1,7,0,128080,1.0,8,0,10.0,6,10,0,0
2458,6.784696564033889,5,4,3,4.0,2.0,2.0,44,2,1,5,1,4,1,1,3,6,2,52280,1.0,8,0,6.0,2,5,1,0
2459,5.778278670236389,13,4,3,4.0,3.0,3.0,29,0,1,10,4,5,1,1,3,0,1,58690,1.0,8,1,10.0,6,10,0,0
2460,7.899270414993055,10,3,3,1.0,4.0,3.0,33,1,2,29,4,1,1,0,1,1,2,31800,1.0,8,1,15.0,2,15,8,0
2461,6.235760821061945,10,3,3,3.0,3.0,2.0,42,0,1,11,3,3,1,1,1,3,1,178560,3.0,8,0,10.0,2,6,3,0
2462,7.212363900044444,16,3,3,4.0,4.0,4.0,29,1,1,6,2,3,1,1,1,1,1,41150,1.0,8,0,11.0,1,11,3,0
2463,6.985722891566111,20,3,3,2.0,3.0,3.0,54,2,2,24,3,2,1,1,1,2,1,26000,3.0,8,0,36.0,5,10,4,0
2464,9.422215528781669,10,3,3,2.0,1.0,3.0,40,2,1,22,2,5,1,1,1,0,1,23230,2.0,8,1,18.0,2,1,0,0
2465,7.510110441766945,18,3,3,3.0,4.0,3.0,34,2,2,14,2,5,1,0,1,7,1,22350,2.0,8,1,9.0,2,5,1,0
2466,8.115662650602221,5,2,4,4.0,3.0,2.0,47,1,1,27,3,1,1,1,1,6,0,54410,9.0,8,1,28.0,6,22,11,0
2467,6.120848951360833,18,3,3,2.0,1.0,2.0,42,2,1,7,4,4,1,0,2,2,1,57140,5.0,8,0,10.0,2,0,0,0
2468,5.934716644355,14,3,3,4.0,2.0,2.0,44,2,2,24,5,3,1,0,1,7,2,25660,9.0,8,1,10.0,3,5,2,0
2469,6.816948906738055,13,3,3,2.0,4.0,3.0,36,2,1,2,3,1,1,1,2,8,1,43200,3.0,8,0,5.0,2,1,0,0
2470,6.943260821061944,9,3,4,3.0,1.0,2.0,43,2,1,7,2,1,1,0,2,3,1,65000,8.0,8,0,10.0,3,1,0,0
2471,5.984595046853889,10,3,3,4.0,4.0,3.0,38,1,1,25,3,3,1,1,2,4,2,163280,1.0,8,3,10.0,2,10,9,0
2472,6.770869031682222,15,3,3,2.0,3.0,3.0,50,2,2,10,4,1,1,0,3,3,1,47870,0.0,8,0,28.0,3,27,15,0
2473,6.2847144132083335,9,3,3,,4.0,3.0,39,2,1,2,3,5,1,1,3,0,0,102520,8.0,8,1,7.0,3,2,2,0
2474,6.949890673806111,15,2,4,4.0,4.0,2.0,50,2,2,10,1,1,1,0,1,4,0,52490,9.0,8,2,32.0,2,5,1,0
2475,6.0050401606425,12,3,3,3.0,2.0,2.0,45,0,1,8,1,1,1,1,2,7,1,33190,1.0,8,1,9.0,3,9,0,0
2476,6.083170459616111,16,3,3,3.0,2.0,3.0,30,2,1,14,3,5,1,1,5,5,1,27950,3.0,8,0,9.0,4,4,1,0
2477,7.674410977242222,7,2,3,4.0,1.0,4.0,44,2,2,26,1,2,1,1,1,8,1,107610,3.0,8,1,24.0,5,20,14,0
2478,7.709982150825278,20,2,3,2.0,4.0,4.0,18,1,1,3,5,3,1,1,1,5,2,24790,,8,1,0.0,2,0,0,1
2479,10.213510709504444,4,3,3,4.0,2.0,3.0,56,2,1,24,4,1,1,1,2,2,1,32210,4.0,8,2,33.0,2,19,15,0
2480,5.4168797411869445,24,2,3,4.0,3.0,3.0,53,2,1,6,4,1,1,1,1,5,0,40310,3.0,8,1,26.0,3,7,4,0
2481,5.670689424363889,18,3,3,1.0,2.0,2.0,40,2,1,1,4,3,1,1,2,6,0,192320,2.0,8,1,11.0,3,1,0,0
2482,10.36644466755889,15,4,3,4.0,3.0,3.0,33,2,1,8,2,1,1,0,2,6,0,161840,0.0,8,1,10.0,2,9,0,0
2483,10.085300089245834,12,3,3,3.0,4.0,3.0,28,1,2,8,3,1,1,1,4,6,1,11180,1.0,8,0,7.0,3,7,0,0
2484,6.249861668897778,21,3,3,1.0,4.0,3.0,36,0,2,28,1,1,1,1,2,6,0,48980,4.0,8,1,12.0,3,7,0,0
2485,9.048025435073612,9,1,3,3.0,3.0,3.0,50,2,1,4,2,3,1,0,1,2,1,27990,4.0,8,1,27.0,0,1,0,0
2486,9.85333221775972,6,3,3,3.0,1.0,3.0,37,2,0,9,3,0,1,1,2,0,0,54840,4.0,8,0,7.0,4,3,0,1
2487,5.503106871931944,22,4,3,3.0,1.0,3.0,35,2,1,2,4,3,1,1,2,0,2,101240,0.0,8,1,16.0,2,15,2,0
2488,7.756750334671945,9,1,3,2.0,1.0,2.0,46,2,2,2,3,1,1,0,1,6,2,34200,3.0,8,2,22.0,3,2,2,0
2489,6.935332440874444,21,3,3,1.0,1.0,3.0,45,1,1,19,4,1,1,1,3,5,1,34410,2.0,8,1,5.0,5,1,0,1
2490,7.469937527889167,7,3,4,3.0,2.0,3.0,36,2,2,6,3,3,1,0,2,7,1,42000,0.0,8,0,10.0,3,9,0,0
2491,7.141579651940833,21,2,3,2.0,3.0,3.0,42,1,1,2,4,3,1,0,1,6,1,29770,4.0,8,3,8.0,3,2,2,0
2492,7.710834448906667,11,3,3,3.0,4.0,3.0,34,2,2,14,2,5,1,0,1,7,1,22350,2.0,8,1,9.0,2,5,1,0
2493,9.899727800089169,12,3,4,4.0,3.0,4.0,30,0,2,25,4,4,1,1,1,0,1,53800,7.0,8,1,4.0,0,2,2,0
2494,10.280705042391666,15,3,3,3.0,3.0,3.0,36,2,1,18,1,3,1,1,2,4,1,67250,9.0,8,1,7.0,3,3,1,0
2495,6.565918116911944,8,1,3,1.0,3.0,2.0,49,2,1,7,3,1,1,1,3,2,1,53240,2.0,8,0,20.0,2,3,1,0
2496,6.387916108879722,19,2,4,3.0,1.0,2.0,35,2,2,6,4,3,1,0,2,3,2,94190,1.0,8,1,6.0,5,6,1,0
2497,6.048932396251667,17,2,4,3.0,1.0,3.0,27,2,1,10,3,3,1,1,5,6,1,132450,1.0,8,1,9.0,3,9,0,0
2498,8.373831994645,7,3,3,4.0,1.0,3.0,40,1,1,3,4,3,1,0,3,1,1,51260,5.0,8,0,20.0,2,18,1,0
2499,6.9431526104416665,16,2,3,2.0,1.0,2.0,28,0,1,19,4,1,1,0,4,2,2,52380,1.0,8,1,10.0,4,10,1,1
2500,6.607061579651667,15,2,3,2.0,2.0,2.0,35,2,2,7,4,1,1,1,1,8,0,24380,7.0,8,0,10.0,5,7,6,0
2501,6.316165774207778,9,3,3,2.0,1.0,1.0,35,2,1,25,1,3,1,1,1,7,1,54100,0.0,8,0,6.0,4,5,0,0
2502,6.426514948683611,7,3,3,4.0,3.0,3.0,42,2,2,2,4,3,1,0,2,5,2,45390,4.0,8,1,8.0,5,0,0,0
2503,10.48453926818361,3,3,3,4.0,1.0,3.0,58,2,2,22,3,1,1,0,2,2,1,24500,3.0,8,1,32.0,2,9,1,0
2504,6.133031012940555,11,4,3,1.0,1.0,2.0,25,2,1,17,3,3,1,1,1,2,2,199260,7.0,8,3,6.0,5,4,0,0
2505,6.717096162427223,7,3,3,2.0,1.0,4.0,30,1,1,9,3,4,1,1,2,0,1,68250,1.0,8,0,1.0,2,1,0,1
2506,7.063728246318333,17,3,3,1.0,3.0,2.0,44,1,1,5,3,1,1,0,5,4,1,43820,7.0,8,2,11.0,2,1,0,0
2507,7.1794210174027775,7,3,3,4.0,3.0,2.0,38,2,1,11,2,1,1,1,1,7,1,198450,7.0,8,1,7.0,3,0,0,0
2508,5.645577867023611,19,3,3,4.0,2.0,2.0,34,2,1,9,2,3,1,1,1,7,1,32800,5.0,8,0,7.0,3,5,0,0
2509,7.248688085675833,20,2,3,4.0,1.0,4.0,44,2,2,26,1,2,1,1,1,8,1,107610,3.0,8,1,24.0,5,20,14,0
2510,6.492140785363612,7,4,3,1.0,3.0,2.0,30,2,2,13,3,2,1,0,2,2,2,57700,1.0,8,1,5.0,2,5,0,0
2511,6.757469879518055,7,3,3,1.0,4.0,3.0,37,1,2,2,3,2,1,0,2,2,0,97560,4.0,8,0,13.0,2,9,5,0
2512,8.126080990629166,10,3,3,3.0,3.0,3.0,49,2,0,6,2,1,1,0,2,6,1,107390,2.0,8,3,30.0,3,15,2,0
2513,7.086371039714167,20,2,4,2.0,1.0,4.0,42,2,1,1,2,1,1,1,4,2,2,30340,7.0,8,1,9.0,3,6,1,0
2514,6.150181838464722,18,3,3,4.0,3.0,3.0,55,2,2,11,3,5,1,1,2,4,1,83810,4.0,8,1,23.0,3,19,9,0
2515,9.356103302097225,16,2,3,1.0,4.0,1.0,32,2,1,9,1,3,1,0,1,2,2,27410,1.0,8,1,1.0,5,1,0,1
2516,6.081030789825833,10,3,3,1.0,3.0,2.0,31,2,1,2,2,3,1,1,2,2,0,39750,1.0,8,1,5.0,3,5,4,0
2517,7.045547746541667,19,2,4,1.0,3.0,1.0,54,2,1,25,1,3,1,0,1,2,1,48550,9.0,8,1,16.0,2,4,0,0
2518,6.033902275769722,6,3,3,3.0,2.0,3.0,36,2,2,5,3,5,1,1,3,7,2,54050,4.0,8,0,10.0,2,8,7,0
2519,9.428490629183331,14,2,3,3.0,4.0,3.0,50,1,1,6,3,3,1,1,1,3,2,23420,1.0,8,1,32.0,2,32,13,0
2520,5.912626059794722,7,3,3,1.0,1.0,3.0,20,2,1,29,3,1,1,0,3,2,2,27070,1.0,8,0,1.0,2,1,0,1
2521,10.082624944221113,16,3,3,3.0,2.0,2.0,46,2,1,8,3,1,1,0,4,5,1,40710,3.0,8,0,28.0,5,7,7,0
2522,5.692024765729444,13,3,3,2.0,2.0,3.0,45,1,1,19,3,3,1,1,3,2,2,36810,3.0,8,1,22.0,2,0,0,0
2523,6.695233154841389,17,2,3,3.0,4.0,3.0,36,1,1,8,3,4,1,0,3,7,1,69620,4.0,8,2,4.0,2,1,0,0
